Wavelet Approximate Entropy,Variance of Vertex to Vertex Slope,Wavelet Detailed Energy,Hjorth_Activity,FFT Beta MaxPower,1st Difference Max,FFT Alpha MaxPower,Wavelet Approximate Std Deviation,FFT Theta MaxPower,Coeffiecient of Variation,Label
12846478.92,16794.23709,1344138.824,7698.582805,309.6624633,355.890067,289.0998504,85.94712376,302.7223676,0.020797307,0
11428201.23,15084.79875,1217653.565,7570.03595,290.2584963,333.0549665,156.1853157,88.46488732,124.5369596,0.020611973,0
12808126.51,16301.57865,1345300.027,7657.841319,296.4521843,333.0549665,107.0880208,85.97613789,172.6630766,0.020826055,0
13671087.08,17142.63312,1431437.973,7769.907815,334.785933,351.0988071,147.3401735,89.73135781,126.6407282,0.021040807,0
14118339.66,17228.5792,1473593.837,7675.775094,320.8993808,351.0988071,154.2855338,86.76113689,189.1272015,0.020957862,0
13454924.61,16421.30543,1410324.758,7065.422182,207.2191095,351.0988071,213.1681574,80.2569386,213.2893855,0.020107005,0
11896352.7,14792.66509,1257055.476,6259.821541,356.2544524,328.83517,121.1643103,77.78932143,112.2054633,0.018947648,0
12617102.03,16234.58642,1322882.75,6384.686627,552.0938301,328.83517,164.8076661,77.00004509,136.7612565,0.019100593,0
12058950.75,15832.2366,1270872.099,6430.091515,406.9642388,328.83517,253.6983168,79.84524745,131.4743326,0.019168486,0
12777743.43,15358.8026,1349608.792,6539.262032,208.9163941,303.278425,244.4910828,78.74227066,120.2073858,0.019361228,0
10855923.68,13981.66837,1157032.906,6125.945635,287.9852079,303.4945243,154.8832302,80.77600786,134.4140802,0.018751097,0
12123164.74,15337.59541,1281275.378,6288.302941,474.7660928,330.6226631,179.1231898,80.56401762,122.4864599,0.019003214,0
11282897.62,14552.27536,1198392.634,6470.208548,393.6325157,330.6226631,154.3185061,82.37635924,196.4342022,0.019244436,0
11147834.51,14121.99483,1193223.107,6420.458636,208.0031836,330.6226631,167.9963812,80.97426168,255.8533542,0.019163841,0
10308642.94,13153.65432,1111406.449,6372.334575,239.647597,290.556815,201.5582001,81.08180713,247.7124962,0.019075606,0
10778477.54,13853.65252,1155884.812,6171.871873,330.2826175,290.556815,212.6449314,78.89897521,210.7510545,0.018782401,0
12278234.51,15429.48718,1294213.967,6636.049765,261.1848464,290.6740374,104.94377,80.73711351,297.8389807,0.019456698,0
12652596.11,15124.76544,1327218.343,6735.308063,317.1901831,319.0256001,126.2681149,78.06916903,285.4691756,0.019540112,0
12353936.42,15234.48976,1294679.282,7007.785385,268.8712712,319.7728449,221.0828946,85.22067287,250.9516678,0.019934281,0
13609430.6,15407.1857,1418071.398,7203.524565,269.9630328,319.7728449,254.9403044,78.39279792,195.5350971,0.020227253,0
13996904.81,16533.96888,1458124.365,6866.7221,309.0340963,315.3407505,325.9932903,74.24045041,98.68659398,0.019825559,0
13959506.73,16571.41707,1456032.621,7228.723268,457.4515751,362.9889789,142.2697403,79.35426526,185.1547954,0.020300049,0
13476975.74,15832.80357,1410033.639,7062.989803,322.699872,362.9889789,174.5527964,80.59091819,232.0802576,0.020047202,0
10806536.01,13765.85466,1149706.256,7053.273005,219.4474177,362.9889789,262.2910808,88.19417732,157.2824897,0.020071882,0
10385640.3,13395.10299,1109932.402,6612.10682,271.4257571,314.0952847,261.7459521,87.94789604,61.4239957,0.019496481,0
9372196.417,12540.54049,1011755.786,6322.940147,319.1298084,306.2857841,263.2221683,85.84163726,282.0204913,0.019073362,0
11154096.56,14196.50619,1181438.979,6907.460141,242.3973403,306.2857841,372.4013397,87.37342429,355.8805784,0.019889039,0
12189738.87,14468.33525,1289433.675,6591.942462,387.8031166,294.7472446,352.843911,79.38628654,374.7264038,0.019406244,0
12714735.51,15915.7469,1342379.096,6777.105255,338.827811,295.7581961,228.99349,82.39682085,177.3240528,0.019673689,0
12268107.2,15659.97132,1310259.861,6418.929408,273.1426048,294.6154086,228.1682622,79.76053619,246.8874687,0.019154157,0
11533311.15,15735.48978,1227840.399,6503.884888,266.4002732,324.7325964,161.1813034,84.49036454,149.7668681,0.019267125,0
10592824.39,14854.34687,1143985.024,6491.283151,246.723294,324.7325964,157.3313633,84.79873138,229.6862397,0.019247396,0
11055199.53,14555.16502,1179503.409,6644.33535,294.0390078,324.7325964,219.0000031,85.59617017,389.0083446,0.019456592,0
10883640.85,14544.8994,1166392.732,6724.981365,333.0799092,294.820487,174.275895,85.44928607,262.084354,0.019569241,0
12255997.72,15477.98398,1292554.051,7093.050386,217.4087751,362.7179478,199.7566997,82.54718082,125.9167971,0.020053251,0
8068480.96,15411.07075,852671.4427,6992.541247,387.2024023,362.7179478,365.4046042,83.93348342,198.755744,0.019903986,0
4599424.351,17311.15481,479391.9409,7293.049474,184.6889111,362.7179478,455.1288713,81.39858476,191.3220769,0.020282296,0
13041306.67,14853.73224,1366870.437,6553.838707,224.3128317,328.6372768,263.9284955,79.53836908,227.6483754,0.019387502,0
13446991.53,15706.08003,1399494.271,6809.912919,280.196914,328.6372768,288.8881215,81.25060586,180.6869877,0.019771628,0
13244586,15511.01553,1389049.709,6681.78261,336.6332616,314.6154436,301.1985468,77.77204302,213.003244,0.019575303,0
11902835.24,15377.23783,1257922.61,6673.439011,222.8900193,309.5201591,250.3076195,80.03383882,151.5032759,0.01953856,0
11052757.63,14573.45049,1175735.878,6763.545877,270.7173923,324.3003976,275.4081945,83.33209513,176.6058738,0.01967219,0
11045412.6,14134.28623,1163806.859,6882.972812,228.9391473,324.3003976,451.7010025,86.79967301,245.6442475,0.019807114,0
12105431.43,15119.7161,1266929.826,6805.10329,369.6851731,346.7766115,468.8439253,83.46385459,237.7063509,0.019676817,0
11874100.03,15048.42323,1245737.448,6460.664657,359.5309085,346.7766115,175.1094691,81.95990861,118.316462,0.019177137,0
10907996.22,14699.40953,1158245.443,6727.381201,365.7660061,346.7766115,122.356373,84.22239437,151.1839535,0.019634039,0
10908525.17,14513.28127,1162604.256,6961.243145,236.9789553,308.4028669,159.4422114,85.14660974,436.1075969,0.020003308,0
11786431.24,15011.56613,1245812.84,7126.20837,200.5667101,313.7802386,162.4468085,86.47599342,444.781647,0.020246587,0
13815596.73,16528.58599,1442926.927,7528.770299,250.0779868,326.7838659,196.9489027,85.26918525,276.8835114,0.020749842,0
13860784.22,17232.28656,1444479.599,7607.287975,355.7611719,343.8608749,275.1280176,85.70784573,256.7494462,0.020856547,0
14508175.47,17501.27806,1501615.069,7794.850268,406.0226958,355.890067,343.0093736,86.88808826,197.1680059,0.021060537,0
13266046.05,16407.0865,1383130.427,7734.9755,466.9578302,355.890067,293.096475,89.03908143,268.5091696,0.020980959,0
12846478.92,16794.23709,1344138.824,7698.582805,309.6624633,355.890067,289.0998504,85.94712376,302.7223676,0.020797307,0
11428201.23,15084.79875,1217653.565,7570.03595,290.2584963,333.0549665,156.1853157,88.46488732,124.5369596,0.020611973,0
12808126.51,16301.57865,1345300.027,7657.841319,296.4521843,333.0549665,107.0880208,85.97613789,172.6630766,0.020826055,0
13671087.08,17142.63312,1431437.973,7769.907815,334.785933,351.0988071,147.3401735,89.73135781,126.6407282,0.021040807,0
14118339.66,17228.5792,1473593.837,7675.775094,320.8993808,351.0988071,154.2855338,86.76113689,189.1272015,0.020957862,0
13454924.61,16421.30543,1410324.758,7065.422182,207.2191095,351.0988071,213.1681574,80.2569386,213.2893855,0.020107005,0
11896352.7,14792.66509,1257055.476,6259.821541,356.2544524,328.83517,121.1643103,77.78932143,112.2054633,0.018947648,0
12617102.03,16234.58642,1322882.75,6384.686627,552.0938301,328.83517,164.8076661,77.00004509,136.7612565,0.019100593,0
12058950.75,15832.2366,1270872.099,6430.091515,406.9642388,328.83517,253.6983168,79.84524745,131.4743326,0.019168486,0
12777743.43,15358.8026,1349608.792,6539.262032,208.9163941,303.278425,244.4910828,78.74227066,120.2073858,0.019361228,0
10855923.68,13981.66837,1157032.906,6125.945635,287.9852079,303.4945243,154.8832302,80.77600786,134.4140802,0.018751097,0
12123164.74,15337.59541,1281275.378,6288.302941,474.7660928,330.6226631,179.1231898,80.56401762,122.4864599,0.019003214,0
11282897.62,14552.27536,1198392.634,6470.208548,393.6325157,330.6226631,154.3185061,82.37635924,196.4342022,0.019244436,0
11147834.51,14121.99483,1193223.107,6420.458636,208.0031836,330.6226631,167.9963812,80.97426168,255.8533542,0.019163841,0
10308642.94,13153.65432,1111406.449,6372.334575,239.647597,290.556815,201.5582001,81.08180713,247.7124962,0.019075606,0
10778477.54,13853.65252,1155884.812,6171.871873,330.2826175,290.556815,212.6449314,78.89897521,210.7510545,0.018782401,0
12278234.51,15429.48718,1294213.967,6636.049765,261.1848464,290.6740374,104.94377,80.73711351,297.8389807,0.019456698,0
12652596.11,15124.76544,1327218.343,6735.308063,317.1901831,319.0256001,126.2681149,78.06916903,285.4691756,0.019540112,0
12353936.42,15234.48976,1294679.282,7007.785385,268.8712712,319.7728449,221.0828946,85.22067287,250.9516678,0.019934281,0
13609430.6,15407.1857,1418071.398,7203.524565,269.9630328,319.7728449,254.9403044,78.39279792,195.5350971,0.020227253,0
13996904.81,16533.96888,1458124.365,6866.7221,309.0340963,315.3407505,325.9932903,74.24045041,98.68659398,0.019825559,0
13959506.73,16571.41707,1456032.621,7228.723268,457.4515751,362.9889789,142.2697403,79.35426526,185.1547954,0.020300049,0
13476975.74,15832.80357,1410033.639,7062.989803,322.699872,362.9889789,174.5527964,80.59091819,232.0802576,0.020047202,0
10806536.01,13765.85466,1149706.256,7053.273005,219.4474177,362.9889789,262.2910808,88.19417732,157.2824897,0.020071882,0
10385640.3,13395.10299,1109932.402,6612.10682,271.4257571,314.0952847,261.7459521,87.94789604,61.4239957,0.019496481,0
9372196.417,12540.54049,1011755.786,6322.940147,319.1298084,306.2857841,263.2221683,85.84163726,282.0204913,0.019073362,0
11154096.56,14196.50619,1181438.979,6907.460141,242.3973403,306.2857841,372.4013397,87.37342429,355.8805784,0.019889039,0
12189738.87,14468.33525,1289433.675,6591.942462,387.8031166,294.7472446,352.843911,79.38628654,374.7264038,0.019406244,0
12714735.51,15915.7469,1342379.096,6777.105255,338.827811,295.7581961,228.99349,82.39682085,177.3240528,0.019673689,0
12268107.2,15659.97132,1310259.861,6418.929408,273.1426048,294.6154086,228.1682622,79.76053619,246.8874687,0.019154157,0
11533311.15,15735.48978,1227840.399,6503.884888,266.4002732,324.7325964,161.1813034,84.49036454,149.7668681,0.019267125,0
10592824.39,14854.34687,1143985.024,6491.283151,246.723294,324.7325964,157.3313633,84.79873138,229.6862397,0.019247396,0
11055199.53,14555.16502,1179503.409,6644.33535,294.0390078,324.7325964,219.0000031,85.59617017,389.0083446,0.019456592,0
10883640.85,14544.8994,1166392.732,6724.981365,333.0799092,294.820487,174.275895,85.44928607,262.084354,0.019569241,0
12255997.72,15477.98398,1292554.051,7093.050386,217.4087751,362.7179478,199.7566997,82.54718082,125.9167971,0.020053251,0
8068480.96,15411.07075,852671.4427,6992.541247,387.2024023,362.7179478,365.4046042,83.93348342,198.755744,0.019903986,0
4599424.351,17311.15481,479391.9409,7293.049474,184.6889111,362.7179478,455.1288713,81.39858476,191.3220769,0.020282296,0
9654981.352,13324.37335,1045810.52,6224.55196,611.69275,317.0696149,205.1604448,84.42941696,173.8453789,0.018878926,0
10612180.91,12865.95779,1134186.747,6149.499455,229.1347428,304.0293319,240.8998973,80.8329478,462.6281279,0.018762883,0
11675982.04,14374.10822,1227287.203,6544.840001,291.3411149,308.6080846,225.1530439,81.0161234,405.8606772,0.019351461,0
12571566.31,15365.70151,1313118.639,6990.982996,190.6112215,342.3150461,220.9855525,83.36634705,364.4321622,0.019990307,0
12670086.94,15234.24813,1319238.442,6988.785828,264.3744526,342.3150461,260.3286533,84.31710555,391.0892988,0.019980395,0
13291733.86,15228.42462,1386035.824,6907.562774,362.0809804,342.8351702,221.289522,80.95749214,262.9917276,0.019832124,0
12363312.01,14297.90443,1300912.734,6368.667897,199.8125499,331.3041293,292.0597741,77.70262929,278.3803571,0.019017073,0
11524125.76,14899.15985,1219992.693,6468.199625,329.773302,331.3041293,163.4645387,82.79991415,301.1813383,0.019178161,0
11040561.74,14533.25986,1166419.581,6502.779058,423.1302989,314.7033344,244.4856469,83.76549554,252.1920379,0.019266449,0
11289050.34,14308.4903,1183915.91,6396.149449,387.032665,314.7033344,246.5645127,81.28573729,334.3082508,0.019153136,0
10467293.74,13121.68405,1109154.748,5985.581326,347.3202386,303.9413364,140.7689566,78.91334265,349.3538114,0.018534486,0
11208718.54,13977.0428,1185274.219,6045.985322,264.8941028,312.9266879,138.0289974,73.5603121,205.2599582,0.018602334,0
12266589.76,15208.58773,1286710.92,6354.468588,269.9243951,321.2746931,210.2407923,76.3630552,181.1455844,0.019045796,0
13354546.85,16222.51815,1390869.159,6468.389726,239.163617,321.2746931,228.0302513,72.70981558,82.58878624,0.019183235,0
12593286.67,15529.71128,1316375.02,6655.353572,227.2330959,332.5128349,139.7339323,77.76749038,117.9025368,0.019444234,0
10789317.52,13647.65487,1144026.684,6796.110119,236.8458474,332.5128349,246.1315321,82.36225417,204.7077749,0.019541558,0
11976973.23,13430.58006,1259142.072,7427.306843,298.2886997,358.1977889,210.4953824,87.70646027,164.113652,0.020435026,0
12629365.52,14806.66301,1317075.247,7468.307476,326.2068494,358.1977889,138.587967,86.30546987,300.0641582,0.020620499,0
13379021.67,15919.18994,1390701.89,7368.993663,327.3822029,358.1977889,205.2117312,86.34131815,183.7789368,0.020538054,0
11406344.03,14524.29995,1200539.863,6678.408366,245.2898462,356.036621,233.6686359,85.52701177,152.3114642,0.019574681,0
11079430.66,15052.9224,1177099.044,6377.868347,298.917357,356.036621,244.9712557,80.45325079,185.5964948,0.019142822,0
9672696.45,13599.22477,1037684.491,6061.101217,280.4458803,356.036621,238.9084796,82.90409869,172.1572834,0.018663476,0
10676291.7,14000.41216,1140513.834,6081.976777,297.3251358,340.6593542,177.2812828,80.04841014,204.6396299,0.018686423,0
8310520.439,11501.05835,915325.8505,5848.402588,326.6191117,282.5713937,144.0461335,84.06899583,194.010302,0.018300709,0
9408236.977,11948.82583,1020470.283,5612.871466,294.8138406,285.9046458,162.5352249,77.51120194,98.61559818,0.01794523,0
9285136.964,11497.11796,998071.1985,5580.889757,276.53806,285.9046458,182.9916067,77.87566812,104.0064418,0.017893939,0
10710325.19,12890.27403,1133924.174,5718.230442,207.3164631,308.4395926,222.8442836,74.84186818,133.8316096,0.018117831,0
11247457.41,13664.70722,1193441.675,6435.415751,225.8419622,308.4395926,145.2768414,81.07638946,120.5970104,0.019208196,0
11059165.44,13990.25487,1182307.601,6543.499271,270.8689872,308.4395926,179.5441749,82.03435224,205.8153899,0.019360061,0
11521175.9,13391.81314,1229999.808,6622.051457,294.6324741,288.4175501,216.6665837,80.1742696,255.6269204,0.019458419,0
11114344.04,12781.12622,1185405.434,6063.138672,287.4085633,288.1025389,172.2281216,76.60622699,211.447124,0.018614262,0
12694420.33,13860.42981,1339162.498,6413.392851,267.7733128,274.5567802,183.7669339,78.7613223,231.2922803,0.019124921,0
12873114.35,16148.14354,1360053.789,6928.870829,233.5530602,372.6740374,165.9695324,81.55380067,129.050466,0.019825512,0
12482971.63,16932.06947,1320950.488,7190.020823,242.1938943,372.6740374,380.337746,86.09998959,82.06891164,0.020207158,0
12788362.4,17244.09976,1352231.654,7031.592735,234.501674,372.6740374,335.7994624,78.58017981,116.173754,0.019991843,0
11779029.59,15623.02446,1251165.318,6229.592764,237.0641497,306.2271556,157.8908478,73.30220352,116.7302937,0.018887385,0
12313086.4,15048.26443,1304116.96,6682.672128,246.4786358,309.5640695,130.5712564,76.49296981,217.8796324,0.019499042,0
12066214.29,15017.41709,1270963.935,6736.163252,345.2256452,309.2966658,129.2139965,80.31225222,309.5781121,0.019583085,0
12484104.69,14380.4437,1317744.21,6990.265981,408.0342204,308.8497838,192.3341837,83.45589266,184.5463294,0.019979888,0
12129503.14,14150.53159,1279074.649,6290.80031,249.6021092,369.4286063,244.8095417,78.65505641,167.3911933,0.019029798,0
11590654.8,13553.96648,1238168.149,6363.842478,195.4595492,369.4286063,171.4148241,78.25027274,136.8091644,0.019137399,0
10748823.5,12933.93171,1153853.202,6156.059727,162.1493487,369.4286063,233.8385271,77.39980706,144.2727797,0.018776316,0
10890836.02,13281.90826,1170178.755,6217.372584,338.5008308,317.6923478,254.4178286,77.76741537,189.9672431,0.018843725,0
11193089.96,14443.40728,1189965.264,6306.798324,312.8204461,317.6923478,234.5613365,79.96379136,130.8839584,0.018966352,0
13127705.72,16312.46768,1369932.073,6561.341009,195.7385545,295.5898089,173.1047638,76.7475853,104.3370361,0.019377264,0
13087629.84,16702.23659,1364636.017,6888.808425,294.4378844,295.7143206,162.6680057,82.77084548,167.8714899,0.019865866,0
12669912.31,15655.49767,1317802.38,6785.065146,436.7106595,295.7729144,128.9100098,82.22894659,136.0633033,0.019725981,0
12168084.04,13604.26109,1279234.331,6408.322303,432.877245,291.868129,317.1584739,81.35870566,102.3851327,0.019140387,0
13066375.55,15359.11829,1369100.72,6936.843169,299.7563184,326.1098983,289.7952118,83.00265926,68.19242965,0.019887926,0
12828124.08,15999.73476,1346144.305,7057.103332,256.0865736,326.1098983,203.4836407,82.08371439,128.2306334,0.02001149,0
8741106.451,17440.09703,912682.7932,7809.220406,390.9490911,326.1098983,368.2173429,92.47556387,222.3523053,0.021041868,0
3931414.554,15219.30114,413175.2546,6615.594077,238.3527046,297.6190012,410.034348,82.5270925,273.7777509,0.019329452,0
13082306.43,16974.70779,1376114.895,7448.182301,563.0393887,340.4908971,212.5103322,87.49012112,302.5792607,0.020646576,0
13080860.75,16653.57163,1362126.11,7145.991252,434.6124437,350.5421318,365.4853557,84.05130271,214.3974911,0.02021768,0
14313790.18,16617.45075,1476830.892,7115.486215,518.4977338,350.5421318,284.8603325,79.62836055,228.034337,0.020179093,0
12731774.39,15244.91192,1322888.447,6956.622258,343.0017074,350.5421318,199.3654325,80.58730574,224.213196,0.019927634,0
